algorithm,round,client_id,standard_size_bytes,delta_size_bytes,reduction_percent
fedavg,85,5,1167385,644302,44.80809672901399
fedavg,86,39,1167559,601423,48.488855809428046
fedavg,86,81,1167478,556726,52.31379092368336
fedavg,86,43,1167480,558873,52.1299722479186
fedavg,86,19,1167608,618242,47.0505512123932
fedavg,86,0,1167398,582986,50.06107599978756
fedavg,86,30,1167482,583071,50.05738846508982
fedavg,86,5,1167508,634714,45.635147682071555
fedavg,86,46,1167530,618233,47.04778463936686
fedavg,86,59,1167672,624511,46.51657314725368
fedavg,86,22,1167602,619270,46.96223541926101
fedavg,87,46,1167879,643799,44.874511828708286
fedavg,87,37,1167658,584962,49.90296816362325
fedavg,87,79,1167502,578621,50.43939967554659
fedavg,87,40,1167742,608493,47.891486304337775
fedavg,87,10,1167508,633423,45.745725082825984
fedavg,87,20,1167495,553721,52.571873969481665
fedavg,87,11,1167609,601108,48.5180398575208
fedavg,87,63,1167533,617533,47.10787617994523
fedavg,87,73,1167588,632706,45.81085108788374
fedavg,87,92,1167575,582845,50.08072286576879
fedavg,88,63,1167627,621893,46.73872735042954
fedavg,88,82,1167695,614318,47.39054290718039
fedavg,88,68,1167635,585835,49.82721484025402
fedavg,88,50,1167669,638573,45.31215609903148
fedavg,88,16,1167880,604453,48.243569544816246
fedavg,88,76,1167639,612809,47.517254904983474
fedavg,88,35,1167513,629719,46.063213000626114
fedavg,88,54,1167624,598046,48.78094318033887
fedavg,88,0,1167663,566945,51.44617924863595
fedavg,88,12,1167807,629049,46.13416429255862
fedavg,89,99,1167929,590013,49.482117491731096
fedavg,89,26,1167670,605967,48.10460147130611
fedavg,89,0,1167419,596371,48.915427965452
fedavg,89,58,1167857,599882,48.633950903235586
fedavg,89,37,1167897,585645,49.85473890248884
fedavg,89,24,1167782,594603,49.08270550496583
fedavg,89,16,1167849,614491,47.38266676599457
fedavg,89,74,1167759,636750,45.47248190765389
fedavg,89,96,1167767,631928,45.885780296925674
fedavg,89,67,1167832,642325,44.99851005966612
fedavg,90,50,1167839,643262,44.91860607498123
fedavg,90,27,1167605,585479,49.856415482975834
fedavg,90,29,1167907,612133,47.58717945863841
fedavg,90,72,1167843,579737,50.358310149566336
fedavg,90,11,1167972,629622,46.09271455137623
fedavg,90,16,1167776,624298,46.53957608308442
fedavg,90,3,1167773,571817,51.03354847217738
fedavg,90,5,1167729,641873,45.03236624251004
fedavg,90,12,1167999,606071,48.11031516294106
fedavg,90,4,1167880,616502,47.21187108264547
fedavg,91,32,1167743,561497,51.916046595869126
fedavg,91,14,1167840,618848,47.009179339635565
fedavg,91,62,1167814,629959,46.05656380211233
fedavg,91,69,1168011,572503,50.98479380759257
fedavg,91,45,1167946,624206,46.55523457420121
fedavg,91,43,1168037,592661,49.26008337064665
fedavg,91,25,1167821,649672,44.368871599329005
fedavg,91,10,1167951,611682,47.62776863070454
fedavg,91,66,1167835,556761,52.32537130673426
fedavg,91,34,1167824,607044,48.019222074559174
fedavg,92,43,1168134,597828,48.82196734278773
fedavg,92,32,1167731,577062,50.58262562182557
fedavg,92,13,1167989,624633,46.520643601951726
fedavg,92,76,1167861,610268,47.74480867157992
fedavg,92,54,1167950,627323,46.28853974913309
fedavg,92,36,1167877,606705,48.050608069171666
fedavg,92,73,1167976,642366,45.001780858510784
fedavg,92,46,1168030,634473,45.68007671035846
fedavg,92,94,1167887,634923,45.63489447181106
fedavg,92,78,1167903,497264,57.42249142266096
fedavg,93,56,1167931,626935,46.32088710720068
fedavg,93,89,1167920,640398,45.16764846907323
fedavg,93,66,1168146,578807,50.450799814406764
fedavg,93,84,1168127,564391,51.68410626584268
fedavg,93,95,1167942,652879,44.10004948875886
fedavg,93,69,1167904,590553,49.43479943557004
fedavg,93,75,1167893,636921,45.464096454041595
fedavg,93,33,1167997,609817,47.78950630866346
fedavg,93,31,1167836,624537,46.52185752109029
fedavg,93,15,1168016,621218,46.81425596909632
fedavg,94,69,1168067,589276,49.5511815674957
fedavg,94,41,1168003,618246,47.06811540723782
fedavg,94,99,1168077,587353,49.71624302165011
fedavg,94,22,1167897,637385,45.4245537063628
fedavg,94,33,1168100,645323,44.75447307593527
fedavg,94,38,1168034,426990,63.44370112513849
fedavg,94,88,1167934,652576,44.12560983754219
fedavg,94,71,1167870,557616,52.25358986873538
fedavg,94,48,1168084,625271,46.4703737060006
fedavg,94,0,1168018,623637,46.60724406644419
fedavg,95,56,1168234,665509,43.03290265477635
fedavg,95,43,1168248,581906,50.18985694818223
fedavg,95,38,1167960,450492,61.42915853282646
fedavg,95,3,1168171,600591,48.58706473624152
fedavg,95,14,1168031,620697,46.85954396758305
fedavg,95,87,1168237,576702,50.634845497959745
fedavg,95,22,1168076,636490,45.50953876288871
fedavg,95,83,1167933,595209,49.03740197425709
fedavg,95,10,1168087,615520,47.305294896698626
fedavg,95,94,1168035,598861,48.72919047802506
fedavg,96,28,1168044,623274,46.639510155439346
fedavg,96,9,1168182,621063,46.835082204656466
fedavg,96,50,1168422,656656,43.79975727947608
fedavg,96,51,1168039,543950,53.430493331130215
fedavg,96,60,1168112,650091,44.34686057501336
fedavg,96,5,1168243,645318,44.76166345529141
fedavg,96,80,1168191,508232,56.49410070784657
fedavg,96,86,1168319,646841,44.63489851658665
fedavg,96,20,1168159,606397,48.08951521154226
fedavg,96,79,1168199,569285,51.268148663027446
fedavg,97,95,1168216,661436,43.380676176323554
fedavg,97,96,1168204,666540,42.943184580775274
fedavg,97,72,1168256,593945,49.15968760271722
fedavg,97,2,1168179,630609,46.01777638529712
fedavg,97,52,1168197,629832,46.08512091710559
fedavg,97,23,1168152,631719,45.92150679021223
fedavg,97,0,1168069,622220,46.73088661714334
fedavg,97,63,1168102,612497,47.56476746037589
fedavg,97,71,1168190,571005,51.12053689896335
fedavg,97,8,1168200,646155,44.687981510015405
fedavg,98,54,1168221,644545,44.82679219086114
fedavg,98,67,1168287,642981,44.963780303983526
fedavg,98,98,1168358,667362,42.8803500296998
fedavg,98,75,1168274,633334,45.78891595635955
fedavg,98,68,1168080,622651,46.69449010341757
fedavg,98,57,1168157,617957,47.09983332719831
fedavg,98,1,1168063,550684,52.854940187301544
fedavg,98,41,1168356,621928,46.768964254045855
fedavg,98,61,1168176,619248,46.990179561983815
fedavg,98,80,1168272,573483,50.91185956695017
fedbuff,0,12,1050945,463489,55.897882382046625
fedbuff,0,36,1053266,425406,59.6107725873616
fedbuff,0,67,1053283,414379,60.65834158530994
fedbuff,0,16,1044188,431555,58.67075660704777
fedbuff,0,73,1051433,408496,61.14864190110069
fedbuff,0,74,1048555,464434,55.70723519510183
fedbuff,0,19,1048341,463866,55.7523744659419
fedbuff,0,41,1046791,411579,60.681836202260044
fedbuff,0,42,1057133,483494,54.26365462056335
fedbuff,0,81,1012544,457123,54.85401128247267
fedbuff,0,22,1040691,341705,67.16556595569674
fedbuff,0,31,1039393,319814,69.23069522307732
fedbuff,0,28,1033266,369688,64.2214105564298
fedbuff,0,4,1039613,305116,70.65100186319333
fedbuff,0,61,1023080,384503,62.417113031239005
fedbuff,0,72,1026682,358615,65.07048920697937
fedbuff,0,90,1028504,344729,66.4824832961272
fedbuff,0,25,1031151,357503,65.3297140767938
fedbuff,0,80,1029724,307354,70.15180766885108
fedbuff,0,98,1042782,339420,67.45053136705467
fedbuff,1,93,1022307,334376,67.29201697728764
fedbuff,1,8,1026809,287114,72.03822716785693
fedbuff,1,22,1023314,361665,64.6574756135458
fedbuff,1,83,1021472,348612,65.87160489959587
fedbuff,1,99,1022293,295433,71.10094659750189
fedbuff,1,70,1021280,378079,62.97988798370673
fedbuff,1,87,1022308,300755,70.58078387335324
fedbuff,1,72,1020936,367230,64.03006652718682
fedbuff,1,64,1022240,333439,67.38153466896229
fedbuff,1,42,1021598,327969,67.89647199779169
fedbuff,2,40,1020214,309945,69.61960921924224
fedbuff,2,42,1020325,311440,69.47639232597457
fedbuff,2,65,1020945,301823,70.43689914735857
fedbuff,2,53,1020879,290778,71.51689867261449
fedbuff,2,45,1021548,307834,69.8659289627115
fedbuff,2,3,1021503,313020,69.35691818819916
fedbuff,2,19,1017217,270681,73.39004361901148
fedbuff,2,1,1020198,309242,69.68804094891384
fedbuff,2,66,1020429,321679,68.47610171800291
fedbuff,2,52,1020996,275564,73.01027624006362
fedbuff,3,68,1020567,317938,68.84692528760972
fedbuff,3,9,1020297,286598,71.91033591199425
fedbuff,3,56,1017978,301846,70.34847511439344
fedbuff,3,78,1017336,214053,78.95945882186416
fedbuff,3,39,1021540,284913,72.10946218454491
fedbuff,3,64,1017522,318144,68.73345244623704
fedbuff,3,11,1020842,310489,69.58500923747259
fedbuff,3,82,1019960,282289,72.32352249107808
fedbuff,3,91,1018242,331443,67.44948646785343
fedbuff,3,18,1016859,303709,70.13263392466409
fedbuff,4,18,1016806,309945,69.51778412007796
fedbuff,4,64,1016859,330844,67.464122361114
fedbuff,4,19,1016864,263326,74.10410831733644
fedbuff,4,61,1016616,294160,71.06478749104875
fedbuff,4,38,1016955,195204,80.80505037096036
fedbuff,4,28,1016589,350416,65.53021919379415
fedbuff,4,85,1018529,324118,68.17783293357381
fedbuff,4,8,1018463,301303,70.41591103456875
fedbuff,4,70,1016587,328491,67.68687775861781
fedbuff,4,0,1017049,327489,67.80007649582271
fedbuff,5,56,1016305,314345,69.06981663968985
fedbuff,5,64,1016830,324554,68.08178358230973
fedbuff,5,11,1016840,319937,68.53615121356358
fedbuff,5,37,1017017,314373,69.08871729774428
fedbuff,5,71,1017029,341741,66.3981066419935
fedbuff,5,52,1016758,295481,70.93890581632995
fedbuff,5,6,1016804,311123,69.40187096038176
fedbuff,5,24,1016591,300143,70.47554031070509
fedbuff,5,65,1016483,316304,68.88250959435622
fedbuff,5,53,992044,342078,65.51786009491514
fedbuff,6,25,1012136,335481,66.85415793924928
fedbuff,6,57,1012130,268868,73.43542825526366
fedbuff,6,72,1012629,339706,66.45306425156696
fedbuff,6,95,1015713,337994,66.7234740522175
fedbuff,6,40,1011994,323832,68.00060079407586
fedbuff,6,36,1015112,307996,69.65891448431306
fedbuff,6,88,1014010,317875,68.65168982554412
fedbuff,6,79,1013648,336433,66.80968146733383
fedbuff,6,46,1014427,322828,68.17632022806963
fedbuff,6,92,1017077,337100,66.85600008652246
fedbuff,7,64,1010528,344186,65.93998385002692
fedbuff,7,1,1010816,330065,67.34667832721286
fedbuff,7,86,1010946,323712,67.9792985975512
fedbuff,7,97,1012284,322719,68.11971739156205
fedbuff,7,84,1013063,330164,67.40933189742395
fedbuff,7,34,1010723,350718,65.30028504347878
fedbuff,7,62,1012749,299659,70.41132600476526
fedbuff,7,36,1010747,330591,67.29240848600095
fedbuff,7,81,1011318,293431,70.98528850470376
fedbuff,7,80,1010800,253240,74.94657696873763
fedbuff,8,15,1012009,314863,68.88733202965587
fedbuff,8,1,1009806,311515,69.15100524259114
fedbuff,8,32,1009751,321624,68.14818702828718
fedbuff,8,81,1010706,313632,68.96901769654083
fedbuff,8,27,1011423,303190,70.02342244540613
fedbuff,8,74,1010438,345804,65.77682153679889
fedbuff,8,42,1010068,319609,68.35767492881668
fedbuff,8,5,1009434,287166,71.55178050273719
fedbuff,8,21,1011494,319400,68.42294665119121
fedbuff,8,77,1009987,308974,69.40812109462794
fedbuff,9,80,1009719,247986,75.44009769054558
fedbuff,9,56,1009533,334893,66.82693879249118
fedbuff,9,1,1009863,325448,67.77305436479998
fedbuff,9,77,1009477,316741,68.62325738971764
fedbuff,9,6,1010012,340696,66.26812354704697
fedbuff,9,75,1009570,308345,69.45778895965609
fedbuff,9,61,1009711,294798,70.80372502626989
fedbuff,9,46,1009843,314103,68.89585806902657
fedbuff,9,86,1009937,308979,69.40611147031943
fedbuff,9,29,1009282,300515,70.224872731308
fedbuff,10,98,1001811,337945,66.26659120333076
fedbuff,10,13,1009687,325087,67.80319049368765
fedbuff,10,69,1008991,314242,68.85581734623996
fedbuff,10,84,1011355,337630,66.61607447434383
fedbuff,10,20,1010261,345747,65.7764676652865
fedbuff,10,10,1007887,320529,68.19792298144533
fedbuff,10,92,1009188,331239,67.17767155376401
fedbuff,10,14,1010743,325455,67.8004200870053
fedbuff,10,38,1009176,204034,79.78211927354594
fedbuff,10,21,1010802,332788,67.0768360173407
fedbuff,11,68,1009751,364429,63.90902311559978
fedbuff,11,63,1008027,347660,65.5108444515871
fedbuff,11,81,1008165,331940,67.07483398054882
fedbuff,11,2,1007006,317770,68.44408077012451
fedbuff,11,20,1008158,360809,64.21106612257206
fedbuff,11,15,1009559,359680,64.37256267340491
fedbuff,11,64,1007566,334036,66.84723382885092
fedbuff,11,29,1007362,346508,65.60243487445427
fedbuff,11,73,1007237,288361,71.37108744019531
fedbuff,11,48,1007583,359544,64.31619032873719
fedbuff,12,17,1006346,267555,73.41321970773471
fedbuff,12,94,1006838,351884,65.05058410588396
fedbuff,12,68,1008736,360039,64.30790613203058
fedbuff,12,50,1004263,315763,68.5577383613655
fedbuff,12,64,1006738,337180,66.50767131070845
fedbuff,12,87,1007033,360524,64.19938572022963
fedbuff,12,77,1006428,325679,67.64010937692512
fedbuff,12,76,1001428,352569,64.79337506041372
fedbuff,12,79,1006717,342914,65.9373984943137
fedbuff,12,86,1006709,337398,66.48505178755728
fedbuff,13,15,1005659,364679,63.737310559543545
fedbuff,13,32,1001501,341783,65.87292473996531
fedbuff,13,42,1002007,369176,63.15634521515319
fedbuff,13,1,1001588,365075,63.55038199339449
fedbuff,13,79,1002145,349423,65.13249080721852
fedbuff,13,78,1002272,263359,73.72379952747359
fedbuff,13,39,1003575,331394,66.97865132152555
fedbuff,13,28,1001756,352118,64.84992353427381
fedbuff,13,72,1002022,352219,64.84917496821427
fedbuff,13,45,1002783,386348,61.472422248881365
fedbuff,14,88,1001444,343576,65.69194083743075
fedbuff,14,25,1001460,315269,68.51906216923291
fedbuff,14,75,1001474,304895,69.55537537669476
fedbuff,14,0,1001554,357887,64.26682934719446
fedbuff,14,81,1001760,334572,66.60158121705797
fedbuff,14,95,1001449,356053,64.44621743094257
fedbuff,14,50,1001678,311665,68.88570977899086
fedbuff,14,51,1001217,351849,64.85786797467482
fedbuff,14,21,1002866,337821,66.31444280691538
fedbuff,14,9,1001643,340239,66.03190957257226
fedbuff,15,33,1001149,303908,69.64407895328269
fedbuff,15,23,1001992,359305,64.14093126492028
fedbuff,15,87,1001529,373351,62.72189821762525
fedbuff,15,53,1001253,337362,66.30601855874589
fedbuff,15,98,1001667,349328,65.12533606478002
fedbuff,15,45,1001861,364949,63.57289085012792
fedbuff,15,65,1001462,355817,64.47024450253728
fedbuff,15,20,1001493,363681,63.686116627874576
fedbuff,15,26,1001781,316454,68.41086025788071
fedbuff,15,51,1001401,359345,64.11577380090495
fedbuff,16,54,1001405,330489,66.99746855667787
fedbuff,16,7,1001057,383983,61.642244147935635
fedbuff,16,9,1001328,331987,66.8453294025534
fedbuff,16,91,1001603,357793,64.27796242623074
fedbuff,16,10,1001643,373461,62.71515899377322
fedbuff,16,34,1001630,372151,62.84546189710771
fedbuff,16,90,1001272,301546,69.88370792352127
fedbuff,16,36,1001374,350674,64.98071649553513
fedbuff,16,16,1001114,335416,66.49572376372721
fedbuff,16,81,1001576,335227,66.53004864333809
fedbuff,17,6,1001023,370559,62.981969445257505
fedbuff,17,62,1001044,326219,67.41212174489833
fedbuff,17,75,1001326,323575,67.6853492269251
fedbuff,17,85,1001932,339132,66.15219396126683
fedbuff,17,48,1001104,381393,61.902759353673545
fedbuff,17,53,1001112,352018,64.83730092137543
fedbuff,17,14,1001016,382385,61.80031088414171
fedbuff,17,77,1000930,366659,63.36816760412815
fedbuff,17,26,1001422,344591,65.58983125994835
fedbuff,17,80,1001334,287648,71.27352112282215
fedbuff,18,6,1000718,367468,63.279565272134604
fedbuff,18,27,1001245,320319,68.0079301269919
fedbuff,18,95,1001115,355564,64.48320123062786
fedbuff,18,15,1000515,351287,64.88938196828633
fedbuff,18,53,1001014,361383,63.89830711658379
fedbuff,18,62,1001169,336843,66.35503096879746
fedbuff,18,48,1001065,374399,62.59993107340682
fedbuff,18,4,1001275,364121,63.634266310454166
fedbuff,18,80,1001452,291637,70.87858429560279
fedbuff,18,46,1001267,359940,64.05154669034334
fedbuff,19,97,1003045,325338,67.56496468254166
fedbuff,19,8,1001281,362390,63.80736276829382
fedbuff,19,99,1001024,374367,62.60159596573109
fedbuff,19,72,1000657,345344,65.48827420384808
fedbuff,19,14,992068,403230,59.35460069269445
fedbuff,19,62,1001136,336013,66.43682776366049
fedbuff,19,11,1000945,354360,64.59745540464262
fedbuff,19,88,994304,365151,63.27571849253347
fedbuff,19,71,1001029,360966,63.940505220128486
fedbuff,19,20,1000292,399736,60.0380688838859
fedbuff,20,21,992331,362989,63.42057236950171
fedbuff,20,38,995624,257832,74.10347681454044
fedbuff,20,19,995474,349057,64.93559851889653
fedbuff,20,65,992715,375624,62.1619498043245
fedbuff,20,35,995479,335584,66.28919344355833
fedbuff,20,10,996032,400132,59.82739510377178
fedbuff,20,29,995488,385300,61.2953646854608
fedbuff,20,57,990029,313590,68.32517027278999
fedbuff,20,84,996120,407183,59.12309761876079
fedbuff,20,31,995514,384765,61.350116623171544
fedbuff,21,10,992925,385360,61.18941511191681
fedbuff,21,90,992212,336948,66.0407251676053
fedbuff,21,31,991942,397516,59.92547951392319
fedbuff,21,19,992118,346305,65.09437385472292
fedbuff,21,53,992595,367202,63.00585838131363
fedbuff,21,16,992427,367686,62.9508266099169
fedbuff,21,46,992357,371673,62.54644245971963
fedbuff,21,30,992285,371812,62.52971676484075
fedbuff,21,93,992078,390868,60.601081769780194
fedbuff,21,48,992214,392279,60.46427484393489
fedbuff,22,32,991909,341865,65.53464077853917
fedbuff,22,31,991431,382680,61.40124728801097
fedbuff,22,2,991615,337468,65.96784034126148
fedbuff,22,30,992125,380633,61.634572256520094
fedbuff,22,7,992061,424003,57.26039023810028
fedbuff,22,54,991695,358202,63.87982192105436
fedbuff,22,85,992099,367258,62.981718558329355
fedbuff,22,36,992117,396193,60.06589948564533
fedbuff,22,13,991921,394064,60.27264268021344
fedbuff,22,88,991817,368789,62.81683012087915
fedbuff,23,12,991673,395556,60.112254745263805
fedbuff,23,99,991727,343389,65.3746444333975
fedbuff,23,60,990427,313261,68.37111670017073
fedbuff,23,17,991899,312040,68.54115187130948
fedbuff,23,35,991838,339049,65.81609093420498
fedbuff,23,31,990409,411763,58.424953731236286
fedbuff,23,65,991695,383199,61.35918805681182
fedbuff,23,36,991460,396471,60.011397333225744
fedbuff,23,90,991825,330303,66.69745166738083
fedbuff,23,2,991455,341921,65.51321038272035
fedbuff,24,29,990799,377599,61.889444781433966
fedbuff,24,53,990884,363756,63.28974935512128
fedbuff,24,61,990577,364287,63.22476697924543
fedbuff,24,75,990665,347918,64.8803581432674
fedbuff,24,88,991085,400850,59.55442772315189
fedbuff,24,64,991105,364693,63.203394191331896
fedbuff,24,32,990695,368938,62.75967881133951
fedbuff,24,1,990902,347361,64.94496933097321
fedbuff,24,27,990894,343755,65.30860011262557
fedbuff,24,17,991237,325046,67.20804409036386
fedbuff,25,37,990673,370749,62.57604678839537
fedbuff,25,44,990420,388507,60.7735102279841
fedbuff,25,35,990519,356504,64.00836329237501
fedbuff,25,30,990839,384993,61.14474702751911
fedbuff,25,3,990517,400192,59.59766465391305
fedbuff,25,65,990255,381617,61.462754543021745
fedbuff,25,72,990339,374609,62.17365972661886
fedbuff,25,11,974480,396003,59.36263443067071
fedbuff,25,77,990307,366532,62.98804310178561
fedbuff,25,58,990086,357947,63.84687794797623
fedbuff,26,29,990708,414950,58.11581212627737
fedbuff,26,97,991086,365302,63.14124102247434
fedbuff,26,96,989967,342283,65.42480708952925
fedbuff,26,93,991235,374895,62.17899892558274
fedbuff,26,48,990339,391960,60.42163340028011
fedbuff,26,19,989709,368032,62.81412011005255
fedbuff,26,13,986295,397376,59.710228684115805
fedbuff,26,81,990825,370702,62.586531425832014
fedbuff,26,32,990704,368445,62.80977971220465
fedbuff,26,45,990890,412405,58.3803449424255
fedbuff,27,52,986801,370348,62.46983941037758
fedbuff,27,27,988223,367520,62.810013529334974
fedbuff,27,83,989423,386655,60.92116314255884
fedbuff,27,2,988034,359952,63.568865039057364
fedbuff,27,96,965845,391269,59.48946259492982
fedbuff,27,77,988679,398682,59.67528388890631
fedbuff,27,58,988377,370021,62.56276704132128
fedbuff,27,46,988599,401428,59.39425388858375
fedbuff,27,23,988459,359527,63.62752526913105
fedbuff,27,49,988354,396235,59.90960728645809
fedbuff,28,64,987188,369112,62.60975619638812
fedbuff,28,93,986604,390229,60.4472513794795
fedbuff,28,83,986652,394879,59.977884806395764
fedbuff,28,72,986575,370322,62.463877556191875
fedbuff,28,40,984794,372436,62.1813292932329
fedbuff,28,11,986668,361422,63.36944139264678
fedbuff,28,16,986727,357473,63.77184368118031
fedbuff,28,34,986841,413325,58.116353090315464
fedbuff,28,51,987051,390747,60.41268384308409
fedbuff,28,59,986268,322944,67.25595882660697
fedbuff,29,0,984707,396681,59.715834253234725
fedbuff,29,60,985318,355049,63.96604953933653
fedbuff,29,29,984959,428765,56.46874641482539
fedbuff,29,90,984741,351563,64.29893748711591
fedbuff,29,88,984483,413157,58.03309960659555
fedbuff,29,55,981186,311302,68.27288607868437
fedbuff,29,85,984667,429242,56.40739458111219
fedbuff,29,28,984586,414258,57.925666219101224
fedbuff,29,75,984882,383722,61.038784341677484
fedbuff,29,33,984602,381955,61.20716797243963
fedbuff,30,70,981557,370678,62.23571325964768
fedbuff,30,59,981316,341361,65.21395758348993
fedbuff,30,85,981518,425997,56.598146951966235
fedbuff,30,7,983043,433669,55.885042668530275
fedbuff,30,18,981226,418251,57.37465171122656
fedbuff,30,33,981278,399045,59.33415403178304
fedbuff,30,68,981639,434103,55.77773499219163
fedbuff,30,26,981398,411533,58.06665593367828
fedbuff,30,57,981683,370922,62.21570506976284
fedbuff,30,73,981620,395510,59.708441148305866
fedbuff,31,63,980998,393384,59.899612435499364
fedbuff,31,8,983336,439977,55.25669760895564
fedbuff,31,87,981199,444700,54.677899182530766
fedbuff,31,3,974845,411559,57.7821089506537
fedbuff,31,90,980683,353198,63.98448836168262
fedbuff,31,85,981223,424838,56.70321629232091
fedbuff,31,50,980800,343085,65.01988172920066
fedbuff,31,72,980711,372410,62.026529732000554
fedbuff,31,51,981327,388317,60.42939815168644
fedbuff,31,7,980813,434755,55.674017371303194
fedbuff,32,66,976740,401091,58.935745438909024
fedbuff,32,54,980103,365578,62.700042750608866
fedbuff,32,14,976699,430519,55.92101558412571
fedbuff,32,45,980333,416018,57.56360338782842
fedbuff,32,31,975476,425810,56.348490378030824
fedbuff,32,16,980148,386266,60.591053595987546
fedbuff,32,46,978959,426269,56.45690983994223
fedbuff,32,29,979971,443057,54.78876415730669
fedbuff,32,41,978957,419722,57.12559387184524
fedbuff,32,1,977414,387155,60.38986550223344
fedbuff,33,2,975602,380762,60.97158472409856
fedbuff,33,48,975375,456497,53.19779571959502
fedbuff,33,45,976307,430381,55.91745219485264
fedbuff,33,76,974598,409449,57.98790886088418
fedbuff,33,84,975758,423680,56.57939776051029
fedbuff,33,68,975710,443578,54.53792622808007
fedbuff,33,59,975763,365285,62.56416773335328
fedbuff,33,5,973623,409177,57.97377424321324
fedbuff,33,82,975868,408600,58.129583099353596
fedbuff,33,58,975759,409645,58.017809725557235
fedbuff,34,77,974912,411773,57.76305964025471
fedbuff,34,6,975080,415120,57.427082906017965
fedbuff,34,18,974949,415709,57.36094913682665
fedbuff,34,11,975120,399794,59.00053326770038
fedbuff,34,41,974849,420485,56.86665319449473
fedbuff,34,99,975249,407919,58.17283586038027
fedbuff,34,48,975143,469622,51.8407043889973
fedbuff,34,19,974652,415005,57.42018689747725
fedbuff,34,5,966892,411945,57.394931388407386
fedbuff,34,42,975303,402569,58.72369919912068
fedbuff,35,33,974221,433947,55.45702669106907
fedbuff,35,98,974584,415127,57.404697799266145
fedbuff,35,15,974359,411160,57.802001110473654
fedbuff,35,82,974370,434329,55.42463335283312
fedbuff,35,2,974421,374777,61.538493115398786
fedbuff,35,13,973979,427434,56.11465955631487
fedbuff,35,18,973351,403554,58.53972513512598
fedbuff,35,67,974653,409311,58.00443850272866
fedbuff,35,80,975181,342787,64.84888446349959
fedbuff,35,6,974895,411446,57.795865195739026
fedbuff,36,82,973768,440653,54.74764009497128
fedbuff,36,30,974214,402407,58.6941883405494
fedbuff,36,84,974169,428088,56.05608472451905
fedbuff,36,49,973911,412893,57.60464765260891
fedbuff,36,64,974083,393284,59.62520647624483
fedbuff,36,43,973471,420668,56.78679693591283
fedbuff,36,42,973577,411334,57.75023444473318
fedbuff,36,55,962358,313361,67.43820906564918
fedbuff,36,86,961835,414837,56.870253213908825
fedbuff,36,69,967542,412678,57.34779472105605
fedbuff,37,78,968713,339502,64.95329369999163
fedbuff,37,35,967846,377812,60.96362437825853
fedbuff,37,67,967769,428953,55.67609625850797
fedbuff,37,52,968986,431121,55.508025915751105
fedbuff,37,84,969546,441383,54.47529049678922
fedbuff,37,95,968542,438369,54.73928853885531
fedbuff,37,79,968238,469343,51.5260710693032
fedbuff,37,45,969139,452303,53.32939856924548
fedbuff,37,99,967691,415425,57.07049047681543
fedbuff,37,39,968603,427589,55.855082009863686
fedbuff,38,33,966124,447128,53.719398338101534
fedbuff,38,40,964353,418321,56.621589812029406
fedbuff,38,51,967075,442330,54.26104490344596
fedbuff,38,2,963260,393829,59.11498453169446
fedbuff,38,50,966871,344017,64.41955545258881
fedbuff,38,42,967127,407966,57.81670866390867
fedbuff,38,63,967686,443415,54.17780147692537
fedbuff,38,27,966652,394880,59.149725030310805
fedbuff,38,85,967205,460604,52.37783096654793
fedbuff,38,46,967161,450475,53.42295646743407
fedbuff,39,61,964500,392115,59.34525660964229
fedbuff,39,18,965471,457785,52.58428269725346
fedbuff,39,28,965306,435611,54.87327334544694
fedbuff,39,88,965251,436288,54.80056482717966
fedbuff,39,72,965117,411452,57.36765594223291
fedbuff,39,29,965453,425226,55.955805202324704
fedbuff,39,17,965210,351738,63.558396618352475
fedbuff,39,39,965354,434366,55.00448540121033
fedbuff,39,99,964378,421714,56.27088133491225
fedbuff,39,76,965703,419645,56.54512826407291
fedbuff,40,65,963525,407435,57.71412262266158
fedbuff,40,21,964687,441966,54.18555448554816
fedbuff,40,58,964530,411372,57.35000466548475
fedbuff,40,89,964488,448841,53.46328829389272
fedbuff,40,9,963795,375539,61.03538615576964
fedbuff,40,37,964820,404731,58.05113907257312
fedbuff,40,24,964452,444699,53.89101790446803
fedbuff,40,59,964603,390447,59.52251859054969
fedbuff,40,27,964743,405157,58.003634128467375
fedbuff,40,78,964704,348318,63.89379540252762
fedbuff,41,71,963956,413376,57.11671487080323
fedbuff,41,37,964184,415746,56.881051749458614
fedbuff,41,18,964267,433738,55.01888999623547
fedbuff,41,15,963727,417937,56.633258173735925
fedbuff,41,6,964667,431235,55.297009227018236
fedbuff,41,92,961093,435483,54.68877621624546
fedbuff,41,51,963251,402116,58.25428678506432
fedbuff,41,90,964090,366023,62.03435363918306
fedbuff,41,21,964022,440837,54.27106435330313
fedbuff,41,50,959554,362105,62.26319727706831
fedbuff,42,82,963801,442447,54.093531756036775
fedbuff,42,99,964018,408334,57.64249215263615
fedbuff,42,72,962714,426716,55.67572508553942
fedbuff,42,28,963528,444608,53.85624496641509
fedbuff,42,51,960922,446902,53.49237503148019
fedbuff,42,41,963483,430824,55.284732579609596
fedbuff,42,66,963395,432130,55.14508586820567
fedbuff,42,79,963480,459154,52.34421057001701
fedbuff,42,7,963719,452352,53.06183648968216
fedbuff,42,63,963567,461822,52.07162553304545
fedbuff,43,95,962438,442632,54.00929722226263
fedbuff,43,69,961677,434976,54.76901288062416
